"editDistance","interaction","name","selected","shared interaction","shared name","treeDistance"
"7","edit distance","hVSMC-0116 to hVSMC-0282","false","edit distance","hVSMC-0116 to hVSMC-0282","9"
"9","edit distance","hVSMC-0116 to hVSMC-0275","false","edit distance","hVSMC-0116 to hVSMC-0275","13"
"3","edit distance","hVSMC-0116 to hVSMC-0272","false","edit distance","hVSMC-0116 to hVSMC-0272","43"
"3","edit distance","hVSMC-0116 to hVSMC-0270","false","edit distance","hVSMC-0116 to hVSMC-0270","3"
"1","edit distance","hVSMC-0116 to hVSMC-0264","false","edit distance","hVSMC-0116 to hVSMC-0264","0"
"8","edit distance","hVSMC-0116 to hVSMC-0260","false","edit distance","hVSMC-0116 to hVSMC-0260","13"
"2","edit distance","hVSMC-0116 to hVSMC-0252","false","edit distance","hVSMC-0116 to hVSMC-0252","21"
"2","edit distance","hVSMC-0116 to hVSMC-0251","false","edit distance","hVSMC-0116 to hVSMC-0251","35"
"9","edit distance","hVSMC-0116 to hVSMC-0250","false","edit distance","hVSMC-0116 to hVSMC-0250","13"
"4","edit distance","hVSMC-0116 to hVSMC-0249","false","edit distance","hVSMC-0116 to hVSMC-0249","9"
"3","edit distance","hVSMC-0116 to hVSMC-0242","false","edit distance","hVSMC-0116 to hVSMC-0242","11"
"2","edit distance","hVSMC-0116 to hVSMC-0236","false","edit distance","hVSMC-0116 to hVSMC-0236","3"
"8","edit distance","hVSMC-0116 to hVSMC-0228","false","edit distance","hVSMC-0116 to hVSMC-0228","13"
"2","edit distance","hVSMC-0116 to hVSMC-0215","false","edit distance","hVSMC-0116 to hVSMC-0215","11"
"8","edit distance","hVSMC-0116 to hVSMC-0213","false","edit distance","hVSMC-0116 to hVSMC-0213","14"
"7","edit distance","hVSMC-0116 to hVSMC-0209","false","edit distance","hVSMC-0116 to hVSMC-0209","13"
"3","edit distance","hVSMC-0116 to hVSMC-0207","false","edit distance","hVSMC-0116 to hVSMC-0207","44"
"7","edit distance","hVSMC-0116 to hVSMC-0204","false","edit distance","hVSMC-0116 to hVSMC-0204","9"
"5","edit distance","hVSMC-0116 to hVSMC-0203","false","edit distance","hVSMC-0116 to hVSMC-0203","27"
"3","edit distance","hVSMC-0116 to hVSMC-0202","false","edit distance","hVSMC-0116 to hVSMC-0202","11"
"2","edit distance","hVSMC-0116 to hVSMC-0201","false","edit distance","hVSMC-0116 to hVSMC-0201","43"
"8","edit distance","hVSMC-0116 to hVSMC-0196","false","edit distance","hVSMC-0116 to hVSMC-0196","13"
"3","edit distance","hVSMC-0116 to hVSMC-0191","false","edit distance","hVSMC-0116 to hVSMC-0191","21"
"6","edit distance","hVSMC-0116 to hVSMC-0182","false","edit distance","hVSMC-0116 to hVSMC-0182","9"
"2","edit distance","hVSMC-0116 to hVSMC-0178","false","edit distance","hVSMC-0116 to hVSMC-0178","7"
"8","edit distance","hVSMC-0116 to hVSMC-0176","false","edit distance","hVSMC-0116 to hVSMC-0176","13"
"8","edit distance","hVSMC-0116 to hVSMC-0172","false","edit distance","hVSMC-0116 to hVSMC-0172","13"
"7","edit distance","hVSMC-0116 to hVSMC-0163","false","edit distance","hVSMC-0116 to hVSMC-0163","9"
"8","edit distance","hVSMC-0116 to hVSMC-0156","false","edit distance","hVSMC-0116 to hVSMC-0156","9"
"7","edit distance","hVSMC-0116 to hVSMC-0153","false","edit distance","hVSMC-0116 to hVSMC-0153","15"
"8","edit distance","hVSMC-0116 to hVSMC-0149","false","edit distance","hVSMC-0116 to hVSMC-0149","31"
"6","edit distance","hVSMC-0116 to hVSMC-0148","false","edit distance","hVSMC-0116 to hVSMC-0148","37"
"7","edit distance","hVSMC-0116 to hVSMC-0142","false","edit distance","hVSMC-0116 to hVSMC-0142","15"
"8","edit distance","hVSMC-0116 to hVSMC-0141","false","edit distance","hVSMC-0116 to hVSMC-0141","13"
"8","edit distance","hVSMC-0116 to hVSMC-0139","false","edit distance","hVSMC-0116 to hVSMC-0139","13"
"2","edit distance","hVSMC-0116 to hVSMC-0137","false","edit distance","hVSMC-0116 to hVSMC-0137","41"
"2","edit distance","hVSMC-0116 to hVSMC-0130","false","edit distance","hVSMC-0116 to hVSMC-0130","40"
"7","edit distance","hVSMC-0116 to hVSMC-0120","false","edit distance","hVSMC-0116 to hVSMC-0120","15"
"8","edit distance","hVSMC-0116 to hVSMC-0117","false","edit distance","hVSMC-0116 to hVSMC-0117","19"
"9","edit distance","hVSMC-0108 to hVSMC-0400","false","edit distance","hVSMC-0108 to hVSMC-0400","34"
"7","edit distance","hVSMC-0108 to hVSMC-0372","false","edit distance","hVSMC-0108 to hVSMC-0372","24"
"2","edit distance","hVSMC-0108 to hVSMC-0340","false","edit distance","hVSMC-0108 to hVSMC-0340","26"
"7","edit distance","hVSMC-0108 to hVSMC-0332","false","edit distance","hVSMC-0108 to hVSMC-0332","18"
"3","edit distance","hVSMC-0108 to hVSMC-0328","false","edit distance","hVSMC-0108 to hVSMC-0328","26"
"3","edit distance","hVSMC-0108 to hVSMC-0327","false","edit distance","hVSMC-0108 to hVSMC-0327","26"
"3","edit distance","hVSMC-0108 to hVSMC-0317","false","edit distance","hVSMC-0108 to hVSMC-0317","24"
"3","edit distance","hVSMC-0108 to hVSMC-0312","false","edit distance","hVSMC-0108 to hVSMC-0312","24"
"8","edit distance","hVSMC-0108 to hVSMC-0296","false","edit distance","hVSMC-0108 to hVSMC-0296","26"
"2","edit distance","hVSMC-0108 to hVSMC-0295","false","edit distance","hVSMC-0108 to hVSMC-0295","26"
"8","edit distance","hVSMC-0108 to hVSMC-0294","false","edit distance","hVSMC-0108 to hVSMC-0294","24"
"3","edit distance","hVSMC-0108 to hVSMC-0292","false","edit distance","hVSMC-0108 to hVSMC-0292","26"
"7","edit distance","hVSMC-0108 to hVSMC-0282","false","edit distance","hVSMC-0108 to hVSMC-0282","24"
"9","edit distance","hVSMC-0108 to hVSMC-0275","false","edit distance","hVSMC-0108 to hVSMC-0275","26"
"3","edit distance","hVSMC-0108 to hVSMC-0272","false","edit distance","hVSMC-0108 to hVSMC-0272","36"
"3","edit distance","hVSMC-0108 to hVSMC-0270","false","edit distance","hVSMC-0108 to hVSMC-0270","24"
"3","edit distance","hVSMC-0108 to hVSMC-0264","false","edit distance","hVSMC-0108 to hVSMC-0264","25"
"8","edit distance","hVSMC-0108 to hVSMC-0260","false","edit distance","hVSMC-0108 to hVSMC-0260","26"
"2","edit distance","hVSMC-0108 to hVSMC-0252","false","edit distance","hVSMC-0108 to hVSMC-0252","12"
"2","edit distance","hVSMC-0108 to hVSMC-0251","false","edit distance","hVSMC-0108 to hVSMC-0251","34"
"9","edit distance","hVSMC-0108 to hVSMC-0250","false","edit distance","hVSMC-0108 to hVSMC-0250","26"
"4","edit distance","hVSMC-0108 to hVSMC-0249","false","edit distance","hVSMC-0108 to hVSMC-0249","24"
"3","edit distance","hVSMC-0108 to hVSMC-0242","false","edit distance","hVSMC-0108 to hVSMC-0242","26"
"2","edit distance","hVSMC-0108 to hVSMC-0236","false","edit distance","hVSMC-0108 to hVSMC-0236","24"
"8","edit distance","hVSMC-0108 to hVSMC-0228","false","edit distance","hVSMC-0108 to hVSMC-0228","26"
"2","edit distance","hVSMC-0108 to hVSMC-0215","false","edit distance","hVSMC-0108 to hVSMC-0215","24"
"8","edit distance","hVSMC-0108 to hVSMC-0213","false","edit distance","hVSMC-0108 to hVSMC-0213","25"
"7","edit distance","hVSMC-0108 to hVSMC-0209","false","edit distance","hVSMC-0108 to hVSMC-0209","26"
"3","edit distance","hVSMC-0108 to hVSMC-0207","false","edit distance","hVSMC-0108 to hVSMC-0207","37"
"8","edit distance","hVSMC-0108 to hVSMC-0204","false","edit distance","hVSMC-0108 to hVSMC-0204","24"
"5","edit distance","hVSMC-0108 to hVSMC-0203","false","edit distance","hVSMC-0108 to hVSMC-0203","28"
"3","edit distance","hVSMC-0108 to hVSMC-0202","false","edit distance","hVSMC-0108 to hVSMC-0202","24"
"2","edit distance","hVSMC-0108 to hVSMC-0201","false","edit distance","hVSMC-0108 to hVSMC-0201","36"
"8","edit distance","hVSMC-0108 to hVSMC-0196","false","edit distance","hVSMC-0108 to hVSMC-0196","26"
"3","edit distance","hVSMC-0108 to hVSMC-0191","false","edit distance","hVSMC-0108 to hVSMC-0191","12"
"6","edit distance","hVSMC-0108 to hVSMC-0182","false","edit distance","hVSMC-0108 to hVSMC-0182","24"
"2","edit distance","hVSMC-0108 to hVSMC-0178","false","edit distance","hVSMC-0108 to hVSMC-0178","26"
"8","edit distance","hVSMC-0108 to hVSMC-0176","false","edit distance","hVSMC-0108 to hVSMC-0176","26"
"8","edit distance","hVSMC-0108 to hVSMC-0172","false","edit distance","hVSMC-0108 to hVSMC-0172","26"
"7","edit distance","hVSMC-0108 to hVSMC-0163","false","edit distance","hVSMC-0108 to hVSMC-0163","20"
"8","edit distance","hVSMC-0108 to hVSMC-0156","false","edit distance","hVSMC-0108 to hVSMC-0156","24"
"7","edit distance","hVSMC-0108 to hVSMC-0153","false","edit distance","hVSMC-0108 to hVSMC-0153","26"
"8","edit distance","hVSMC-0108 to hVSMC-0149","false","edit distance","hVSMC-0108 to hVSMC-0149","18"
"6","edit distance","hVSMC-0108 to hVSMC-0148","false","edit distance","hVSMC-0108 to hVSMC-0148","34"
"7","edit distance","hVSMC-0108 to hVSMC-0142","false","edit distance","hVSMC-0108 to hVSMC-0142","26"
"8","edit distance","hVSMC-0108 to hVSMC-0141","false","edit distance","hVSMC-0108 to hVSMC-0141","26"
"8","edit distance","hVSMC-0108 to hVSMC-0139","false","edit distance","hVSMC-0108 to hVSMC-0139","26"
"2","edit distance","hVSMC-0108 to hVSMC-0137","false","edit distance","hVSMC-0108 to hVSMC-0137","36"
"2","edit distance","hVSMC-0108 to hVSMC-0130","false","edit distance","hVSMC-0108 to hVSMC-0130","35"
"7","edit distance","hVSMC-0108 to hVSMC-0120","false","edit distance","hVSMC-0108 to hVSMC-0120","26"
"8","edit distance","hVSMC-0108 to hVSMC-0117","false","edit distance","hVSMC-0108 to hVSMC-0117","30"
"2","edit distance","hVSMC-0108 to hVSMC-0116","false","edit distance","hVSMC-0108 to hVSMC-0116","25"
"3","edit distance","hVSMC-0103 to hVSMC-0400","false","edit distance","hVSMC-0103 to hVSMC-0400","32"
"2","edit distance","hVSMC-0103 to hVSMC-0372","false","edit distance","hVSMC-0103 to hVSMC-0372","14"
"6","edit distance","hVSMC-0103 to hVSMC-0340","false","edit distance","hVSMC-0103 to hVSMC-0340","8"
"3","edit distance","hVSMC-0103 to hVSMC-0332","false","edit distance","hVSMC-0103 to hVSMC-0332","24"
"7","edit distance","hVSMC-0103 to hVSMC-0328","false","edit distance","hVSMC-0103 to hVSMC-0328","14"
"7","edit distance","hVSMC-0103 to hVSMC-0327","false","edit distance","hVSMC-0103 to hVSMC-0327","14"
"6","edit distance","hVSMC-0103 to hVSMC-0317","false","edit distance","hVSMC-0103 to hVSMC-0317","12"
"7","edit distance","hVSMC-0103 to hVSMC-0312","false","edit distance","hVSMC-0103 to hVSMC-0312","10"
"3","edit distance","hVSMC-0103 to hVSMC-0296","false","edit distance","hVSMC-0103 to hVSMC-0296","22"
"8","edit distance","hVSMC-0103 to hVSMC-0295","false","edit distance","hVSMC-0103 to hVSMC-0295","8"
"3","edit distance","hVSMC-0103 to hVSMC-0294","false","edit distance","hVSMC-0103 to hVSMC-0294","8"
"7","edit distance","hVSMC-0103 to hVSMC-0292","false","edit distance","hVSMC-0103 to hVSMC-0292","12"
"2","edit distance","hVSMC-0103 to hVSMC-0282","false","edit distance","hVSMC-0103 to hVSMC-0282","12"
"3","edit distance","hVSMC-0103 to hVSMC-0275","false","edit distance","hVSMC-0103 to hVSMC-0275","0"
"7","edit distance","hVSMC-0103 to hVSMC-0272","false","edit distance","hVSMC-0103 to hVSMC-0272","40"
"7","edit distance","hVSMC-0103 to hVSMC-0270","false","edit distance","hVSMC-0103 to hVSMC-0270","10"
"7","edit distance","hVSMC-0103 to hVSMC-0264","false","edit distance","hVSMC-0103 to hVSMC-0264","13"
"2","edit distance","hVSMC-0103 to hVSMC-0260","false","edit distance","hVSMC-0103 to hVSMC-0260","0"
"6","edit distance","hVSMC-0103 to hVSMC-0252","false","edit distance","hVSMC-0103 to hVSMC-0252","18"
"8","edit distance","hVSMC-0103 to hVSMC-0251","false","edit distance","hVSMC-0103 to hVSMC-0251","34"
"3","edit distance","hVSMC-0103 to hVSMC-0250","false","edit distance","hVSMC-0103 to hVSMC-0250","10"
"8","edit distance","hVSMC-0103 to hVSMC-0249","false","edit distance","hVSMC-0103 to hVSMC-0249","10"
"7","edit distance","hVSMC-0103 to hVSMC-0242","false","edit distance","hVSMC-0103 to hVSMC-0242","14"
"8","edit distance","hVSMC-0103 to hVSMC-0236","false","edit distance","hVSMC-0103 to hVSMC-0236","10"
"1","edit distance","hVSMC-0103 to hVSMC-0228","false","edit distance","hVSMC-0103 to hVSMC-0228","0"
"8","edit distance","hVSMC-0103 to hVSMC-0215","false","edit distance","hVSMC-0103 to hVSMC-0215","8"
"2","edit distance","hVSMC-0103 to hVSMC-0213","false","edit distance","hVSMC-0103 to hVSMC-0213","3"
"2","edit distance","hVSMC-0103 to hVSMC-0209","false","edit distance","hVSMC-0103 to hVSMC-0209","4"
"6","edit distance","hVSMC-0103 to hVSMC-0207","false","edit distance","hVSMC-0103 to hVSMC-0207","37"
"2","edit distance","hVSMC-0103 to hVSMC-0204","false","edit distance","hVSMC-0103 to hVSMC-0204","8"
"4","edit distance","hVSMC-0103 to hVSMC-0203","false","edit distance","hVSMC-0103 to hVSMC-0203","26"
"6","edit distance","hVSMC-0103 to hVSMC-0202","false","edit distance","hVSMC-0103 to hVSMC-0202","16"
"8","edit distance","hVSMC-0103 to hVSMC-0201","false","edit distance","hVSMC-0103 to hVSMC-0201","36"
"2","edit distance","hVSMC-0103 to hVSMC-0196","false","edit distance","hVSMC-0103 to hVSMC-0196","4"
"8","edit distance","hVSMC-0103 to hVSMC-0191","false","edit distance","hVSMC-0103 to hVSMC-0191","18"
"2","edit distance","hVSMC-0103 to hVSMC-0182","false","edit distance","hVSMC-0103 to hVSMC-0182","8"
"8","edit distance","hVSMC-0103 to hVSMC-0178","false","edit distance","hVSMC-0103 to hVSMC-0178","12"
"2","edit distance","hVSMC-0103 to hVSMC-0176","false","edit distance","hVSMC-0103 to hVSMC-0176","4"
"2","edit distance","hVSMC-0103 to hVSMC-0172","false","edit distance","hVSMC-0103 to hVSMC-0172","4"
"2","edit distance","hVSMC-0103 to hVSMC-0163","false","edit distance","hVSMC-0103 to hVSMC-0163","14"
"2","edit distance","hVSMC-0103 to hVSMC-0156","false","edit distance","hVSMC-0103 to hVSMC-0156","8"
"8","edit distance","hVSMC-0103 to hVSMC-0153","false","edit distance","hVSMC-0103 to hVSMC-0153","12"
"2","edit distance","hVSMC-0103 to hVSMC-0149","false","edit distance","hVSMC-0103 to hVSMC-0149","24"
"2","edit distance","hVSMC-0103 to hVSMC-0148","false","edit distance","hVSMC-0103 to hVSMC-0148","32"
"9","edit distance","hVSMC-0103 to hVSMC-0142","false","edit distance","hVSMC-0103 to hVSMC-0142","16"
"2","edit distance","hVSMC-0103 to hVSMC-0141","false","edit distance","hVSMC-0103 to hVSMC-0141","4"
"2","edit distance","hVSMC-0103 to hVSMC-0139","false","edit distance","hVSMC-0103 to hVSMC-0139","4"
"8","edit distance","hVSMC-0103 to hVSMC-0137","false","edit distance","hVSMC-0103 to hVSMC-0137","36"
"6","edit distance","hVSMC-0103 to hVSMC-0130","false","edit distance","hVSMC-0103 to hVSMC-0130","39"
"9","edit distance","hVSMC-0103 to hVSMC-0120","false","edit distance","hVSMC-0103 to hVSMC-0120","12"
"9","edit distance","hVSMC-0103 to hVSMC-0117","false","edit distance","hVSMC-0103 to hVSMC-0117","16"
"8","edit distance","hVSMC-0103 to hVSMC-0116","false","edit distance","hVSMC-0103 to hVSMC-0116","13"
"8","edit distance","hVSMC-0103 to hVSMC-0108","false","edit distance","hVSMC-0103 to hVSMC-0108","26"
"3","edit distance","hVSMC-0102 to hVSMC-0400","false","edit distance","hVSMC-0102 to hVSMC-0400","34"
"2","edit distance","hVSMC-0102 to hVSMC-0372","false","edit distance","hVSMC-0102 to hVSMC-0372","10"
"8","edit distance","hVSMC-0102 to hVSMC-0340","false","edit distance","hVSMC-0102 to hVSMC-0340","12"
"3","edit distance","hVSMC-0102 to hVSMC-0332","false","edit distance","hVSMC-0102 to hVSMC-0332","24"
"7","edit distance","hVSMC-0102 to hVSMC-0328","false","edit distance","hVSMC-0102 to hVSMC-0328","10"
"7","edit distance","hVSMC-0102 to hVSMC-0327","false","edit distance","hVSMC-0102 to hVSMC-0327","10"
"6","edit distance","hVSMC-0102 to hVSMC-0317","false","edit distance","hVSMC-0102 to hVSMC-0317","10"
"7","edit distance","hVSMC-0102 to hVSMC-0312","false","edit distance","hVSMC-0102 to hVSMC-0312","10"
"3","edit distance","hVSMC-0102 to hVSMC-0296","false","edit distance","hVSMC-0102 to hVSMC-0296","22"
"8","edit distance","hVSMC-0102 to hVSMC-0295","false","edit distance","hVSMC-0102 to hVSMC-0295","12"
"3","edit distance","hVSMC-0102 to hVSMC-0294","false","edit distance","hVSMC-0102 to hVSMC-0294","10"
"7","edit distance","hVSMC-0102 to hVSMC-0292","false","edit distance","hVSMC-0102 to hVSMC-0292","12"
"2","edit distance","hVSMC-0102 to hVSMC-0282","false","edit distance","hVSMC-0102 to hVSMC-0282","8"
"3","edit distance","hVSMC-0102 to hVSMC-0275","false","edit distance","hVSMC-0102 to hVSMC-0275","4"
"7","edit distance","hVSMC-0102 to hVSMC-0272","false","edit distance","hVSMC-0102 to hVSMC-0272","38"
"7","edit distance","hVSMC-0102 to hVSMC-0270","false","edit distance","hVSMC-0102 to hVSMC-0270","10"
"7","edit distance","hVSMC-0102 to hVSMC-0264","false","edit distance","hVSMC-0102 to hVSMC-0264","13"
"2","edit distance","hVSMC-0102 to hVSMC-0260","false","edit distance","hVSMC-0102 to hVSMC-0260","4"
"6","edit distance","hVSMC-0102 to hVSMC-0252","false","edit distance","hVSMC-0102 to hVSMC-0252","18"
"8","edit distance","hVSMC-0102 to hVSMC-0251","false","edit distance","hVSMC-0102 to hVSMC-0251","30"
"3","edit distance","hVSMC-0102 to hVSMC-0250","false","edit distance","hVSMC-0102 to hVSMC-0250","12"
"8","edit distance","hVSMC-0102 to hVSMC-0249","false","edit distance","hVSMC-0102 to hVSMC-0249","12"
"7","edit distance","hVSMC-0102 to hVSMC-0242","false","edit distance","hVSMC-0102 to hVSMC-0242","10"
"8","edit distance","hVSMC-0102 to hVSMC-0236","false","edit distance","hVSMC-0102 to hVSMC-0236","10"
"2","edit distance","hVSMC-0102 to hVSMC-0228","false","edit distance","hVSMC-0102 to hVSMC-0228","4"
"8","edit distance","hVSMC-0102 to hVSMC-0215","false","edit distance","hVSMC-0102 to hVSMC-0215","8"
"2","edit distance","hVSMC-0102 to hVSMC-0213","false","edit distance","hVSMC-0102 to hVSMC-0213","1"
"2","edit distance","hVSMC-0102 to hVSMC-0209","false","edit distance","hVSMC-0102 to hVSMC-0209","0"
"6","edit distance","hVSMC-0102 to hVSMC-0207","false","edit distance","hVSMC-0102 to hVSMC-0207","35"
"2","edit distance","hVSMC-0102 to hVSMC-0204","false","edit distance","hVSMC-0102 to hVSMC-0204","4"
"4","edit distance","hVSMC-0102 to hVSMC-0203","false","edit distance","hVSMC-0102 to hVSMC-0203","24"
"6","edit distance","hVSMC-0102 to hVSMC-0202","false","edit distance","hVSMC-0102 to hVSMC-0202","14"
"8","edit distance","hVSMC-0102 to hVSMC-0201","false","edit distance","hVSMC-0102 to hVSMC-0201","34"
"2","edit distance","hVSMC-0102 to hVSMC-0196","false","edit distance","hVSMC-0102 to hVSMC-0196","0"
"8","edit distance","hVSMC-0102 to hVSMC-0191","false","edit distance","hVSMC-0102 to hVSMC-0191","22"
"2","edit distance","hVSMC-0102 to hVSMC-0182","false","edit distance","hVSMC-0102 to hVSMC-0182","4"
"8","edit distance","hVSMC-0102 to hVSMC-0178","false","edit distance","hVSMC-0102 to hVSMC-0178","12"
"2","edit distance","hVSMC-0102 to hVSMC-0176","false","edit distance","hVSMC-0102 to hVSMC-0176","0"
"2","edit distance","hVSMC-0102 to hVSMC-0172","false","edit distance","hVSMC-0102 to hVSMC-0172","0"
"2","edit distance","hVSMC-0102 to hVSMC-0163","false","edit distance","hVSMC-0102 to hVSMC-0163","16"
"2","edit distance","hVSMC-0102 to hVSMC-0156","false","edit distance","hVSMC-0102 to hVSMC-0156","4"
